id,direction,entry_time,entry_price,sl,tp,size,exit_time,exit_price,exit_reason,pnl
4c623401-b3dd-43c0-bccb-63f8fd63ba0e,BUY,2020-03-12 01:00:00,1.12743543,1.1146628571428572,1.1454307142857143,0.1,2020-03-12 13:00:00,1.1146628571428572,STOP_LOSS,-127.7257285714284
88760078-bb22-4e78-a94b-f013026c3c76,SELL,2020-03-24 01:00:00,1.0793440760000002,1.0903657142857144,1.0460514285714286,0.1,2020-03-25 21:00:00,1.0903657142857144,STOP_LOSS,-110.2163828571423
f18b05c2-c1cb-4183-aab2-b0a0741aa2e5,SELL,2020-03-26 01:00:00,1.0918615720000002,1.1012685714285715,1.068647142857143,0.1,2020-03-26 13:00:00,1.1012685714285715,STOP_LOSS,-94.06999428571261
3aee2c6b-abf3-48cb-a9e7-e728498923aa,SELL,2020-04-02 13:00:00,1.087662412,1.1017385714285715,1.0771421428571428,0.1,2020-04-06 13:00:00,1.0771421428571428,TAKE_PROFIT,105.20269142857198
95abee5f-a9d7-4f81-a066-524ffe1a7d04,SELL,2020-04-07 01:00:00,1.07912412,1.0872014285714284,1.067447857142857,0.1,2020-04-07 05:00:00,1.0872014285714284,STOP_LOSS,-80.77308571428522
c4a20fe4-8f23-44b8-bdb6-41dcecb79a3b,SELL,2020-04-07 09:00:00,1.086532638,1.0897857142857141,1.0718714285714286,0.1,2020-04-07 09:00:00,1.0897857142857141,STOP_LOSS,-32.530762857141404
85ebccec-10d4-46c4-ae1a-c6af52579ca3,SELL,2020-04-07 13:00:00,1.090241896,1.0943571428571428,1.0755142857142856,0.1,2020-04-09 13:00:00,1.0943571428571428,STOP_LOSS,-41.15246857142818
5dad8afd-57de-4ee5-ae78-2e21e39d26fc,SELL,2020-04-15 17:00:00,1.0913816680000001,1.0929714285714285,1.0756928571428572,0.1,2020-04-15 17:00:00,1.0929714285714285,STOP_LOSS,-15.897605714283449
222b0b7b-b3c6-4900-9f07-f34dbbd46c03,SELL,2020-04-16 05:00:00,1.087662412,1.0958457142857143,1.0777314285714286,0.1,2020-04-23 09:00:00,1.0777314285714286,TAKE_PROFIT,99.30983428571462
1976f1e1-bba7-4407-aecc-79f53cd55f45,SELL,2020-04-23 13:00:00,1.078544236,1.08579,1.070365,0.1,2020-04-27 05:00:00,1.08579,STOP_LOSS,-72.45764000000099
9a6088f9-7a1d-4c88-afcc-955788f22548,SELL,2020-04-27 09:00:00,1.084683008,1.091052857142857,1.0730457142857144,0.1,2020-04-30 13:00:00,1.091052857142857,STOP_LOSS,-63.698491428569874
87e26ba4-9bac-4fe2-8e39-93e8a1364dc7,SELL,2020-05-07 21:00:00,1.082963352,1.0870314285714286,1.072627857142857,0.1,2020-05-08 13:00:00,1.0870314285714286,STOP_LOSS,-40.68076571428714
7a2b8b88-e167-4b49-ab8f-0084d7bbd4e0,SELL,2020-05-08 17:00:00,1.084383068,1.0891928571428573,1.0752607142857142,0.1,2020-05-13 13:00:00,1.0891928571428573,STOP_LOSS,-48.09789142857346
8e812eb8-494d-47a0-bbc8-5ea74d962ede,SELL,2020-05-13 21:00:00,1.0815836280000002,1.0883157142857143,1.0730764285714285,0.1,2020-05-18 13:00:00,1.0883157142857143,STOP_LOSS,-67.3208628571409
36017d00-9baa-43ec-a4bc-bad8d6439a35,BUY,2020-05-21 21:00:00,1.09532901,1.0898899999999998,1.103915,0.1,2020-05-22 05:00:00,1.0898899999999998,STOP_LOSS,-54.390100000001325
5fa083ca-07ff-4c78-931a-77f7a888fa4b,BUY,2020-05-22 09:00:00,1.090197984,1.087877142857143,1.1005592857142859,0.1,2020-05-25 05:00:00,1.087877142857143,STOP_LOSS,-23.20841142857022
84abfdba-2326-46db-a32a-dd56929a486e,BUY,2020-05-25 09:00:00,1.089207786,1.0841471428571428,1.0964542857142858,0.1,2020-05-26 09:00:00,1.0964542857142858,TAKE_PROFIT,72.46499714285815
14b1a8d8-afab-4461-a7d0-b9443c82c825,BUY,2020-05-26 13:00:00,1.097359416,1.091382857142857,1.1022757142857142,0.1,2020-05-27 09:00:00,1.1022757142857142,TAKE_PROFIT,49.16298285714271
fc352e85-c43c-4299-811a-dadc951f9362,BUY,2020-05-27 13:00:00,1.100099964,1.0911371428571428,1.1024442857142858,0.1,2020-05-27 21:00:00,1.1024442857142858,TAKE_PROFIT,23.443217142857797
25c552b0-b4f7-409b-ab1a-7389dbb9fef4,BUY,2020-05-28 13:00:00,1.102440432,1.0927728571428572,1.1105907142857145,0.1,2020-05-29 05:00:00,1.1105907142857145,TAKE_PROFIT,81.50282285714461
0c5298d6-3bc6-4dbd-a397-f04782476349,BUY,2020-06-01 01:00:00,1.112462436,1.1034985714285714,1.1210771428571429,0.1,2020-06-03 01:00:00,1.1210771428571429,TAKE_PROFIT,86.1470685714294
cec5d184-c34b-4bc3-9600-a61fcadf585b,BUY,2020-06-03 17:00:00,1.123964736,1.11283,1.128655,0.1,2020-06-04 13:00:00,1.128655,TAKE_PROFIT,46.902639999999444
5215c4ad-0339-4421-8584-9913c9c6a8e4,BUY,2020-06-05 17:00:00,1.129345812,1.1203314285714285,1.1433778571428574,0.1,2020-06-18 13:00:00,1.1203314285714285,STOP_LOSS,-90.14383428571416
41efdbf1-7929-4957-8530-91ea697b6d38,BUY,2020-06-23 13:00:00,1.133276598,1.1223342857142857,1.1390985714285715,0.1,2020-06-25 09:00:00,1.1223342857142857,STOP_LOSS,-109.42312285714185
1f77698a-0e66-44f9-9c25-2e9f511a4b54,BUY,2020-06-29 13:00:00,1.128905724,1.1203914285714285,1.1329378571428572,0.1,2020-06-30 09:00:00,1.1203914285714285,STOP_LOSS,-85.14295428571518
310486b4-bcd5-4c4d-beba-f6958e02402d,BUY,2020-06-30 21:00:00,1.1237146859999998,1.1182142857142858,1.1335035714285715,0.1,2020-07-06 13:00:00,1.1335035714285715,TAKE_PROFIT,97.88885428571703
c780c619-4ea3-48d0-80fd-974396124a2a,BUY,2020-07-06 17:00:00,1.1309361299999998,1.127562857142857,1.1410807142857142,0.1,2020-07-07 05:00:00,1.127562857142857,STOP_LOSS,-33.73272857142729
c9c57c10-e3df-459f-abdf-39c107f65f2c,BUY,2020-07-07 09:00:00,1.126745292,1.1264085714285714,1.1383121428571428,0.1,2020-07-07 09:00:00,1.1264085714285714,STOP_LOSS,-3.367205714286392
49cdbceb-3405-42a5-b857-1288a1d750f5,BUY,2020-07-07 13:00:00,1.130105964,1.1210942857142856,1.1345585714285713,0.1,2020-07-08 13:00:00,1.1345585714285713,TAKE_PROFIT,44.52607428571343
fd873656-056a-40e4-af67-aa71a9d4f8a7,BUY,2020-07-08 17:00:00,1.133876718,1.1227957142857143,1.1379064285714287,0.1,2020-07-14 09:00:00,1.1379064285714287,TAKE_PROFIT,40.29710571428647
cbe095ae-cb85-482a-8e8e-4c5b6130edd8,BUY,2020-07-15 21:00:00,1.14148824,1.1341871428571428,1.1505192857142856,0.1,2020-07-21 13:00:00,1.1505192857142856,TAKE_PROFIT,90.31045714285702
3cababd4-c62a-4a69-a3b0-c36d67b9db87,BUY,2020-07-21 17:00:00,1.151910324,1.13741,1.153585,0.1,2020-07-21 17:00:00,1.153585,TAKE_PROFIT,16.746760000001526
c37d0733-0ea1-4d29-abc2-b09797bce265,BUY,2020-07-21 21:00:00,1.152980538,1.144397142857143,1.1624542857142859,0.1,2020-07-23 13:00:00,1.1624542857142859,TAKE_PROFIT,94.73747714285885
a90275bb-d689-497f-b738-9b9dad80f580,BUY,2020-07-23 17:00:00,1.162332408,1.1469742857142857,1.1650635714285713,0.1,2020-07-24 17:00:00,1.1650635714285713,TAKE_PROFIT,27.311634285713815
